950420	19.125	18.438	18.875	2868.0	54.1335
950421	19.000	18.625	18.750	2817.8	52.8338
950424	19.125	18.312	19.000	2258.6	42.9134
950425	19.375	18.812	18.812	2390.8	44.9769
950426	19.750	18.688	19.750	3911.0	77.2422
950427	20.188	19.438	19.688	4398.4	86.5935
950428	19.938	19.312	19.938	2405.2	47.9537
950501	20.188	19.625	19.750	2547.0	50.3032
950502	20.438	19.500	20.438	3160.4	64.5907
950503	21.125	20.438	20.938	4625.2	96.8401
950504	21.125	20.625	20.750	3145.6	65.2712
950505	20.875	20.625	20.688	2797.0	57.8629
950508	21.062	20.438	20.938	2450.2	51.3011
950509	21.875	20.875	21.406	5960.2	127.5840
950510	21.875	21.312	21.438	2461.4	52.7663
950511	21.750	21.312	21.625	2380.2	51.4718
950512	22.188	21.500	21.875	2897.6	63.3850
950515	22.312	21.812	22.188	2287.0	50.7428
950516	22.562	21.812	22.375	3937.4	88.0993
950517	22.688	22.312	22.438	1885.8	42.3126
950518	22.688	21.938	21.938	2773.8	60.8502
950519	22.625	21.875	22.500	3314.8	74.5830
950522	23.562	22.625	23.438	3052.6	71.5453
950523	24.688	23.312	24.625	4351.2	107.1483
950524	25.250	24.375	24.500	6762.8	165.6886
950525	24.562	23.375	23.938	3175.4	76.0111
950526	23.875	23.438	23.562	1313.6	30.9517
950530	23.562	21.812	22.062	4959.6	109.4212
950531	22.562	21.375	22.094	4664.4	103.0553
950601	23.000	22.250	22.500	2897.0	65.1825
950602	22.500	22.000	22.188	2043.6	45.3424
950605	23.250	22.312	22.812	2685.6	61.2653
950606	24.125	22.812	23.938	4866.0	116.4799
950607	24.438	23.750	24.438	3911.6	95.5897
950608	24.438	23.938	24.000	1530.6	36.7344
950609	24.500	23.156	24.188	2600.2	62.8923
950612	24.750	24.188	24.500	2267.8	55.5611
950613	25.125	24.438	24.562	2169.6	53.2908
950614	24.750	24.250	24.500	1091.6	26.7442
950615	25.125	24.375	24.812	2451.2	60.8204
950616	25.125	24.438	24.469	2283.6	55.8774
950619	24.688	24.438	24.500	2123.6	52.0282
950620	25.000	24.438	25.000	2446.0	61.1500
950621	25.312	24.625	24.688	3123.8	77.1188
950622	25.312	24.750	25.250	2300.2	58.0800
950623	25.375	24.938	25.000	1150.4	28.7600
950626	25.688	24.750	24.750	2962.8	73.3293
950627	25.125	23.438	23.562	2571.2	60.5839
950628	23.875	22.812	23.875	4493.0	107.2704
950629	24.562	23.750	24.281	1922.8	46.6875
950630	24.688	24.125	24.250	1621.0	39.3092
950703	24.312	24.125	24.188	274.8	6.6467
950705	25.312	24.375	24.438	3439.8	84.0601
950706	25.250	23.875	25.188	3390.8	85.4058
950707	25.750	25.062	25.375	2894.4	73.4454
950710	25.375	24.500	24.562	3582.2	87.9878
950711	24.562	24.000	24.062	2897.4	69.7187
950712	25.188	24.188	24.906	3114.4	77.5672
950713	25.125	24.688	24.812	3229.2	80.1245
950714	24.688	23.750	24.312	6808.8	165.5389
950717	25.250	23.938	24.688	3836.4	94.7111
950718	24.812	23.312	24.062	4747.4	114.2343
950719	22.750	19.750	22.188	19994.2	443.6213
950720	22.500	21.250	21.688	9083.4	196.9962
950721	21.812	20.812	20.875	6820.0	142.3675
950724	22.938	21.031	21.906	8319.4	182.2448
950725	24.000	22.938	23.312	6014.6	140.2154
950726	24.125	23.250	23.719	3965.8	94.0648
950727	24.875	23.688	24.375	3224.2	78.5899
950728	24.500	24.000	24.250	2494.8	60.4989
950731	24.312	23.438	24.062	4179.6	100.5716
950801	24.000	22.750	22.812	5605.4	127.8732
950802	23.750	22.438	22.688	4451.6	100.9957
950803	22.750	22.250	22.438	3031.6	68.0215
950804	23.625	22.438	23.500	3202.6	75.2611
950807	23.875	22.938	23.000	2066.2	47.5226
950808	23.125	22.562	22.750	2640.2	60.0645
950809	23.438	22.812	23.219	3826.4	88.8452
950810	24.094	23.312	23.688	6397.2	151.5337
950811	24.250	23.750	24.062	3694.2	88.8917
950814	26.312	24.125	26.250	7552.0	198.2400
950815	27.000	26.000	26.750	7982.4	213.5292
950816	28.812	27.125	28.625	10242.0	293.1773
950817	28.875	28.125	28.375	5089.0	144.4004
950818	29.125	27.906	28.688	4515.8	129.5470
950821	28.812	27.562	27.562	4055.2	111.7715
950822	29.312	27.312	28.812	7237.8	208.5391
950823	31.000	29.000	30.250	9177.2	277.6103
950824	30.375	29.500	29.875	8382.0	250.4123
950825	29.812	29.000	29.250	5011.6	146.5893
950828	29.375	28.688	28.719	4225.8	121.3608
950829	28.562	26.562	28.062	10310.2	289.3300
950830	28.438	27.500	27.688	4798.8	132.8668
950831	29.500	27.812	28.938	4822.0	139.5366
950901	29.062	28.500	28.781	2139.0	61.5626
950905	30.000	28.125	29.938	5808.8	173.9010
950906	30.438	28.812	29.125	7468.8	217.5288
950907	29.812	28.469	29.438	4516.2	132.9456
950908	29.750	29.000	29.438	2953.2	86.9348
950911	29.625	29.312	29.594	2493.0	73.7778
950912	29.750	28.500	28.625	3616.8	103.5309
950913	29.250	28.438	28.875	3613.2	104.3311
950914	29.312	28.625	28.750	3807.4	109.4627
950915	28.938	27.375	27.812	5210.4	144.9143
950918	28.312	26.688	28.125	6045.0	170.0156
950919	29.469	27.938	29.344	4616.2	135.4578
950920	29.875	29.000	29.188	3075.6	89.7691
950921	29.812	28.688	28.688	6657.4	190.9842
950922	29.625	28.375	28.812	3923.4	113.0430
950925	29.812	28.562	29.719	5700.6	169.4161
950926	30.438	28.938	29.500	5845.4	172.4393
950927	29.438	27.562	29.188	6259.2	182.6904
950928	32.250	28.750	32.031	9614.0	307.9460
950929	33.125	31.250	31.500	9306.0	293.1390
951002	32.188	30.750	30.750	4914.4	151.1178
951003	30.812	29.312	30.062	8281.6	248.9656
951004	29.750	27.938	28.375	7705.0	218.6294
951005	29.250	28.000	29.000	7022.4	203.6496
951006	29.312	28.000	28.250	4814.4	136.0068
951009	28.625	26.562	28.000	6731.6	188.4848
951010	27.875	26.375	27.375	7392.0	202.3560
951011	28.125	26.688	27.875	7841.8	218.5902
951012	29.000	27.562	28.625	5594.0	160.1283
951013	30.188	29.250	29.969	4838.8	145.0140
951016	30.375	28.844	29.312	4464.6	130.8686
951017	33.938	31.625	33.938	17481.8	593.2886
951018	37.312	34.250	36.312	14620.4	530.9033
951019	36.125	35.312	36.000	6766.4	243.5904
951020	36.188	34.938	35.125	6335.2	222.5239
951023	36.688	34.750	36.500	7012.6	255.9599
951024	37.688	36.562	36.938	6245.2	230.6821
951025	37.375	35.688	35.812	5748.4	205.8646
951026	36.750	35.625	36.188	6988.6	252.9000
951027	38.438	35.750	38.312	6135.8	235.0778
951030	39.938	38.688	39.375	6235.0	245.5031
951031	40.000	38.875	39.000	5641.4	220.0146
951101	39.000	37.938	38.188	5545.6	211.7726
951102	40.312	38.062	39.438	6708.0	264.5467
951103	42.688	40.188	42.156	12501.2	527.0006
951106	42.438	40.625	41.500	7901.8	327.9247
951107	41.500	39.812	39.938	9929.4	396.5554
951108	42.125	40.000	40.688	10529.0	428.3987
951109	42.938	41.625	42.562	8324.0	354.2903
951110	47.375	42.188	44.938	1007.4	45.2700
951113	44.688	42.188	42.438	15136.6	642.3595
951114	43.125	40.812	40.812	9777.4	399.0401
951115	43.000	40.500	42.562	9470.8	403.1009
951116	44.750	42.375	44.625	9493.6	423.6519
951117	46.250	43.688	43.750	11367.6	497.3325
951120	44.188	40.344	40.812	11664.0	476.0370
951121	41.750	37.062	39.875	5053.2	201.4964
951122	41.938	38.750	38.875	12465.6	484.6002
951127	41.000	38.625	38.625	10858.2	419.3980
951128	40.812	38.625	40.750	11456.6	466.8564
951129	43.500	41.500	42.125	12124.2	510.7319
951130	43.000	41.781	42.062	9508.2	399.9387
951201	42.562	41.625	42.188	6848.4	288.9169
951204	45.562	43.125	44.938	10713.0	481.4154
951205	46.875	44.281	44.750	11535.0	516.1912
951206	45.812	43.688	44.875	15100.4	677.6304
951207	47.375	45.188	46.562	17615.8	820.2357
951208	50.062	46.875	49.875	14634.6	729.9007
951211	51.438	48.438	48.875	12686.2	620.0380
951212	49.750	47.000	48.375	5385.9	260.5429
951213	49.250	47.250	48.875	4898.2	239.3995
951214	49.000	44.625	44.875	6242.6	280.1367
951215	45.625	42.250	43.812	8148.6	357.0065
951218	43.875	39.250	41.125	9687.5	398.3984
951219	49.000	41.250	48.625	9337.5	454.0359
951220	49.875	46.125	46.125	7431.0	342.7549
951221	48.500	46.625	47.000	4298.5	202.0295
951222	48.750	47.125	48.500	2973.3	144.2051
951226	49.375	47.125	47.750	2948.8	140.8052
951227	48.250	46.250	46.375	2314.5	107.3349
951228	46.125	44.125	44.375	3572.3	158.5208
951229	47.500	44.125	45.625	4280.3	195.2887
960102	46.000	43.625	44.750	4716.5	211.0634
960103	43.750	40.125	41.250	8538.3	352.2049
960104	42.000	37.000	40.500	15663.4	634.3677
960105	41.750	38.500	40.500	9247.4	374.5197
960108	41.500	39.875	40.125	1475.1	59.1884
960109	40.000	36.875	37.375	7224.9	270.0306
960110	39.875	36.000	39.250	9518.2	373.5894
960111	42.125	39.750	42.125	7561.4	318.5240
960112	42.625	39.750	40.125	5701.3	228.7647
960115	41.250	37.750	37.875	6916.3	261.9549
960116	42.125	37.000	41.875	9444.2	395.4759
960118	45.875	44.000	44.625	5416.0	241.6890
960122	48.750	46.250	48.562	5784.5	280.9069
960123	47.125	43.875	44.125	13360.3	589.5232
960125	45.250	43.125	43.875	7048.0	309.2310
960126	43.875	41.812	42.250	4798.1	202.7197
960129	44.750	43.125	44.250	5309.6	234.9498
